cod.ibge;cod.tse;ano;uf.sigla;munic;cod.ibge7
270620;28231;2006;AL;PALESTINA;2706208
270620;28231;1998;AL;PALESTINA;2706208
270620;28231;2010;AL;PALESTINA;2706208
270630;28258;2006;AL;PALMEIRA DOS ÍNDIOS;2706307
270630;28258;1998;AL;PALMEIRA DOS INDIOS;2706307
270630;28258;2010;AL;PALMEIRA DOS ÍNDIOS;2706307
270630;28258;2002;AL;PALMEIRA DOS INDIOS;2706307
270640;28274;2002;AL;PAO DE ACUCAR;2706406
270640;28274;1998;AL;PAO DE ACUCAR;2706406
270640;28274;2006;AL;PÃO DE AÇÚCAR;2706406
270640;28274;2010;AL;PÃO DE AÇÚCAR;2706406
270642;27022;2010;AL;PARICONHA;2706422
270642;27022;2002;AL;PARICONHA;2706422
270642;27022;2006;AL;PARICONHA;2706422
270642;27022;1998;AL;PARICONHA;2706422
270644;27006;2006;AL;PARIPUEIRA;2706448
270644;27006;1998;AL;PARIPUEIRA;2706448
270644;27006;2002;AL;PARIPUEIRA;2706448
270644;27006;2010;AL;PARIPUEIRA;2706448
270650;28290;2006;AL;PASSO DE CAMARAGIBE;2706505
270650;28290;1998;AL;PASSO DE CAMARAGIBE;2706505
270650;28290;2002;AL;PASSO DE CAMARAGIBE;2706505
270650;28290;2010;AL;PASSO DE CAMARAGIBE;2706505
270660;28312;1998;AL;PAULO JACINTO;2706604
270660;28312;2010;AL;PAULO JACINTO;2706604
270660;28312;2006;AL;PAULO JACINTO;2706604
270660;28312;2002;AL;PAULO JACINTO;2706604
270670;28339;1998;AL;PENEDO;2706703
270670;28339;2006;AL;PENEDO;2706703
270670;28339;2002;AL;PENEDO;2706703
270670;28339;2010;AL;PENEDO;2706703
270680;28355;1998;AL;PIACABUCU;2706802
270680;28355;2006;AL;PIAÇABUÇU;2706802
270680;28355;2010;AL;PIAÇABUÇU;2706802
270680;28355;2002;AL;PIACABUCU;2706802
270690;28371;2010;AL;PILAR;2706901
270690;28371;2006;AL;PILAR;2706901
270690;28371;1998;AL;PILAR;2706901
270690;28371;2002;AL;PILAR;2706901
270700;28398;1998;AL;PINDOBA;2707008
270700;28398;2002;AL;PINDOBA;2707008
270700;28398;2006;AL;PINDOBA;2707008
270700;28398;2010;AL;PINDOBA;2707008
270710;28410;2010;AL;PIRANHAS;2707107
270710;28410;2006;AL;PIRANHAS;2707107
270710;28410;2002;AL;PIRANHAS;2707107
270710;28410;1998;AL;PIRANHAS;2707107
270720;28436;1998;AL;POCO DAS TRINCHEIRAS;2707206
270720;28436;2010;AL;POÇO DAS TRINCHEIRAS;2707206
270720;28436;2006;AL;POÇO DAS TRINCHEIRAS;2707206
270720;28436;2002;AL;POCO DAS TRINCHEIRAS;2707206
270730;28452;2006;AL;PORTO CALVO;2707305
270730;28452;2002;AL;PORTO CALVO;2707305
270730;28452;2010;AL;PORTO CALVO;2707305
270730;28452;1998;AL;PORTO CALVO;2707305
270740;28479;2002;AL;PORTO DE PEDRAS;2707404
270740;28479;1998;AL;PORTO DE PEDRAS;2707404
270740;28479;2010;AL;PORTO DE PEDRAS;2707404
270740;28479;2006;AL;PORTO DE PEDRAS;2707404
270750;28495;2002;AL;PORTO REAL DO COLEGIO;2707503
270750;28495;2010;AL;PORTO REAL DO COLÉGIO;2707503
270750;28495;2006;AL;PORTO REAL DO COLÉGIO;2707503
270750;28495;1998;AL;PORTO REAL DO COLEGIO;2707503
270760;28517;2010;AL;QUEBRANGULO;2707602
270760;28517;1998;AL;QUEBRANGULO;2707602
270760;28517;2002;AL;QUEBRANGULO;2707602
270760;28517;2006;AL;QUEBRÂNGULO;2707602
270770;28533;1998;AL;RIO LARGO;2707701
270770;28533;2002;AL;RIO LARGO;2707701
270770;28533;2010;AL;RIO LARGO;2707701
270770;28533;2006;AL;RIO LARGO;2707701
270780;28550;2010;AL;ROTEIRO;2707800
270780;28550;2002;AL;ROTEIRO;2707800
270780;28550;1998;AL;ROTEIRO;2707800
270780;28550;2006;AL;ROTEIRO;2707800
270790;28576;2006;AL;SANTA LUZIA DO NORTE;2707909
270790;28576;2002;AL;SANTA LUZIA DO NORTE;2707909
270790;28576;2010;AL;SANTA LUZIA DO NORTE;2707909
270790;28576;1998;AL;SANTA LUZIA DO NORTE;2707909
270800;28592;2002;AL;SANTANA DO IPANEMA;2708006
270800;28592;1998;AL;SANTANA DO IPANEMA;2708006
270800;28592;2006;AL;SANTANA DO IPANEMA;2708006
270800;28592;2010;AL;SANTANA DO IPANEMA;2708006
270810;28614;2006;AL;SANTANA DO MUNDAÚ;2708105
270810;28614;1998;AL;SANTANA DO MUNDAU;2708105
270810;28614;2010;AL;SANTANA DO MUNDAÚ;2708105
270810;28614;2002;AL;SANTANA DO MUNDAU;2708105
270820;28630;2010;AL;SÃO BRÁS;2708204
270820;28630;2002;AL;SAO BRAS;2708204
270820;28630;1998;AL;SAO BRAS;2708204
270820;28630;2006;AL;SÃO BRÁS;2708204
270830;28657;2006;AL;SÃO JOSÉ DA LAJE;2708303
270830;28657;1998;AL;SAO JOSE DA LAJE;2708303
270830;28657;2002;AL;SAO JOSE DA LAJE;2708303
270830;28657;2010;AL;SÃO JOSÉ DA LAJE;2708303
270840;28673;2010;AL;SÃO JOSÉ DA TAPERA;2708402
270840;28673;1998;AL;SAO JOSE DA TAPERA;2708402
270840;28673;2006;AL;SÃO JOSÉ DA TAPERA;2708402
270840;28673;2002;AL;SAO JOSE DA TAPERA;2708402
270850;28690;2002;AL;SAO LUIS DO QUITUNDE;2708501
270850;28690;2010;AL;SÃO LUÍS DO QUITUNDE;2708501
270850;28690;1998;AL;SAO LUIS DO QUITUNDE;2708501
270850;28690;2006;AL;SÃO LUÍS DO QUITUNDE;2708501
270860;28711;2006;AL;SÃO MIGUEL DOS CAMPOS;2708600
270860;28711;2002;AL;SAO MIGUEL DOS CAMPOS;2708600
270860;28711;1998;AL;SAO MIGUEL DOS CAMPOS;2708600
270860;28711;2010;AL;SÃO MIGUEL DOS CAMPOS;2708600
270870;28738;2002;AL;SAO MIGUEL DOS MILAGRES;2708709
270870;28738;2010;AL;SÃO MIGUEL DOS MILAGRES;2708709
270870;28738;1998;AL;SAO MIGUEL DOS MILAGRES;2708709
270870;28738;2006;AL;SÃO MIGUEL DOS MILAGRES;2708709
270880;28754;2002;AL;SAO SEBASTIAO;2708808
270880;28754;2010;AL;SÃO SEBASTIÃO;2708808
270880;28754;2006;AL;SÃO SEBASTIÃO;2708808
270880;28754;1998;AL;SAO SEBASTIAO;2708808
270890;28770;2006;AL;SATUBA;2708907
270890;28770;2010;AL;SATUBA;2708907
270890;28770;1998;AL;SATUBA;2708907
270890;28770;2002;AL;SATUBA;2708907
270895;28916;1998;AL;SENADOR RUI PALMEIRA;2708956
270895;28916;2006;AL;SENADOR RUI PALMEIRA;2708956
270895;28916;2010;AL;SENADOR RUI PALMEIRA;2708956
270895;28916;2002;AL;SENADOR RUI PALMEIRA;2708956
270900;28797;2002;AL;TANQUE D ARCA;2709004
270900;28797;2006;AL;TANQUE D'ARCA;2709004
270900;28797;2010;AL;TANQUE D'ARCA;2709004
270900;28797;1998;AL;TANQUE D ARCA;2709004
270910;28819;2006;AL;TAQUARANA;2709103
270910;28819;2010;AL;TAQUARANA;2709103
270910;28819;2002;AL;TAQUARANA;2709103
270910;28819;1998;AL;TAQUARANA;2709103
270915;28932;2002;AL;SENADOR TEOTONIO VILELA;2709152
270915;28932;2010;AL;TEOTÔNIO VILELA;2709152
270915;28932;1998;AL;SENADOR TEOTONIO VILELA;2709152
270915;28932;2006;AL;SENADOR TEOTÔNIO VILELA;2709152
270920;28835;1998;AL;TRAIPU;2709202
270920;28835;2006;AL;TRAIPÚ;2709202
270920;28835;2002;AL;TRAIPU;2709202
270920;28835;2010;AL;TRAIPU;2709202
270930;28851;2006;AL;UNIÃO DOS PALMARES;2709301
270930;28851;2010;AL;UNIÃO DOS PALMARES;2709301
270930;28851;1998;AL;UNIAO DOS PALMARES;2709301
270930;28851;2002;AL;UNIAO DOS PALMARES;2709301
270940;28878;2010;AL;VIÇOSA;2709400
270940;28878;2002;AL;VICOSA;2709400
270940;28878;2006;AL;VIÇOSA;2709400
270940;28878;1998;AL;VICOSA;2709400
280010;31011;2006;SE;AMPARO DO SÃO FRANCISCO;2800100
280010;31011;2010;SE;AMPARO DE SÃO FRANCISCO;2800100
280010;31011;1998;SE;AMPARO DO SAO FRANCISCO;2800100
280010;31011;2002;SE;AMPARO DO SAO FRANCISCO;2800100
280020;31038;2002;SE;AQUIDABA;2800209
280020;31038;1998;SE;AQUIDABA;2800209
280020;31038;2006;SE;AQUIDABÃ;2800209
280020;31038;2010;SE;AQUIDABÃ;2800209
280030;31054;2006;SE;ARACAJU;2800308
280030;31054;1998;SE;ARACAJU;2800308
280030;31054;2002;SE;ARACAJU;2800308
280030;31054;2010;SE;ARACAJU;2800308
280040;31070;2010;SE;ARAUÁ;2800407
280040;31070;2006;SE;ARAUÁ;2800407
280040;31070;2002;SE;ARAUA;2800407
280040;31070;1998;SE;ARAUA;2800407
280050;31097;2002;SE;AREIA BRANCA;2800506
280050;31097;2010;SE;AREIA BRANCA;2800506
280050;31097;1998;SE;AREIA BRANCA;2800506
280050;31097;2006;SE;AREIA BRANCA;2800506
280060;31119;2010;SE;BARRA DOS COQUEIROS;2800605
280060;31119;2002;SE;BARRA DOS COQUEIROS;2800605
280060;31119;2006;SE;BARRA DOS COQUEIROS;2800605
280060;31119;1998;SE;BARRA DOS COQUEIROS;2800605
280067;31151;1998;SE;BOQUIM;2800670
280067;31151;2002;SE;BOQUIM;2800670
280067;31151;2006;SE;BOQUIM;2800670
280067;31151;2010;SE;BOQUIM;2800670
280070;31135;2010;SE;BREJO GRANDE;2800704
280070;31135;2006;SE;BREJO GRANDE;2800704
280070;31135;1998;SE;BREJO GRANDE;2800704
280070;31135;2002;SE;BREJO GRANDE;2800704
280100;31194;2006;SE;CAMPO DO BRITO;2801009
280100;31194;2010;SE;CAMPO DO BRITO;2801009
280100;31194;2002;SE;CAMPO DO BRITO;2801009
280100;31194;1998;SE;CAMPO DO BRITO;2801009
280110;31216;1998;SE;CANHOBA;2801108
280110;31216;2006;SE;CANHOBA;2801108
280110;31216;2002;SE;CANHOBA;2801108
280110;31216;2010;SE;CANHOBA;2801108
280120;31232;2002;SE;CANINDE DO SAO FRANCISCO;2801207
280120;31232;1998;SE;CANINDE DO SAO FRANCISCO;2801207
280120;31232;2010;SE;CANINDÉ DE SÃO FRANCISCO;2801207
280120;31232;2006;SE;CANINDÉ DO SÃO FRANCISCO;2801207
280130;31259;2006;SE;CAPELA;2801306
280130;31259;2010;SE;CAPELA;2801306
280130;31259;1998;SE;CAPELA;2801306
280130;31259;2002;SE;CAPELA;2801306
280140;31275;2010;SE;CARIRA;2801405
280140;31275;2006;SE;CARIRA;2801405
280140;31275;1998;SE;CARIRA;2801405
280140;31275;2002;SE;CARIRA;2801405
280150;31291;2010;SE;CARMÓPOLIS;2801504
280150;31291;2006;SE;CARMÓPOLIS;2801504
280150;31291;1998;SE;CARMOPOLIS;2801504
280150;31291;2002;SE;CARMOPOLIS;2801504
280160;31313;2006;SE;CEDRO DE SÃO JOÃO;2801603
280160;31313;1998;SE;CEDRO DE SAO JOAO;2801603
280160;31313;2002;SE;CEDRO DE SAO JOAO;2801603
280160;31313;2010;SE;CEDRO DE SÃO JOÃO;2801603
280170;31330;2002;SE;CRISTINAPOLIS;2801702
280170;31330;2010;SE;CRISTINÁPOLIS;2801702
280170;31330;1998;SE;CRISTINAPOLIS;2801702
280170;31330;2006;SE;CRISTINÁPOLIS;2801702
280190;31372;1998;SE;CUMBE;2801900
280190;31372;2010;SE;CUMBE;2801900
280190;31372;2002;SE;CUMBE;2801900
280190;31372;2006;SE;CUMBE;2801900
280200;31399;2002;SE;DIVINA PASTORA;2802007
280200;31399;1998;SE;DIVINA PASTORA;2802007
280200;31399;2010;SE;DIVINA PASTORA;2802007
280200;31399;2006;SE;DIVINA PASTORA;2802007
280210;31410;1998;SE;ESTANCIA;2802106
280210;31410;2002;SE;ESTANCIA;2802106
280210;31410;2010;SE;ESTÂNCIA;2802106
280210;31410;2006;SE;ESTÂNCIA;2802106
280220;31437;2006;SE;FEIRA NOVA;2802205
280220;31437;1998;SE;FEIRA NOVA;2802205
280220;31437;2010;SE;FEIRA NOVA;2802205
280220;31437;2002;SE;FEIRA NOVA;2802205
280230;31453;2010;SE;FREI PAULO;2802304
280230;31453;2002;SE;FREI PAULO;2802304
280230;31453;1998;SE;FREI PAULO;2802304
280230;31453;2006;SE;FREI PAULO;2802304
280240;31496;2006;SE;GARARU;2802403
280240;31496;2002;SE;GARARU;2802403
280240;31496;1998;SE;GARARU;2802403
280240;31496;2010;SE;GARARU;2802403
280250;31470;2010;SE;GENERAL MAYNARD;2802502
280250;31470;1998;SE;GENERAL MAYNARD;2802502
280250;31470;2002;SE;GENERAL MAYNARD;2802502
280250;31470;2006;SE;GENERAL MAYNARD;2802502
280260;31518;1998;SE;GRACCHO CARDOSO;2802601
280260;31518;2002;SE;GRACCHO CARDOSO;2802601
280260;31518;2010;SE;GRACCHO CARDOSO;2802601
280260;31518;2006;SE;GRACCHO CARDOSO;2802601
280270;31534;2002;SE;ILHA DAS FLORES;2802700
280270;31534;2006;SE;ILHA DAS FLORES;2802700
280270;31534;2010;SE;ILHA DAS FLORES;2802700
280270;31534;1998;SE;ILHA DAS FLORES;2802700
280280;31550;2006;SE;INDIAROBA;2802809
280280;31550;1998;SE;INDIAROBA;2802809
280280;31550;2002;SE;INDIAROBA;2802809
280280;31550;2010;SE;INDIAROBA;2802809
280290;31577;2010;SE;ITABAIANA;2802908
280290;31577;2006;SE;ITABAIANA;2802908
280290;31577;2002;SE;ITABAIANA;2802908
280290;31577;1998;SE;ITABAIANA;2802908
280300;31593;2010;SE;ITABAIANINHA;2803005
280300;31593;2006;SE;ITABAIANINHA;2803005
280300;31593;1998;SE;ITABAIANINHA;2803005
280300;31593;2002;SE;ITABAIANINHA;2803005
280310;31615;2006;SE;ITABI;2803104
280310;31615;2010;SE;ITABI;2803104
280310;31615;2002;SE;ITABI;2803104
280310;31615;1998;SE;ITABI;2803104
280320;31631;2002;SE;ITAPORANGA D AJUDA;2803203
280320;31631;2006;SE;ITAPORANGA D'AJUDA;2803203
280320;31631;1998;SE;ITAPORANGA D AJUDA;2803203
280320;31631;2010;SE;ITAPORANGA D'AJUDA;2803203
280330;31658;2010;SE;JAPARATUBA;2803302
280330;31658;2002;SE;JAPARATUBA;2803302
280330;31658;2006;SE;JAPARATUBA;2803302
280330;31658;1998;SE;JAPARATUBA;2803302
280340;31674;2010;SE;JAPOATÃ;2803401
280340;31674;2002;SE;JAPOATA;2803401
280340;31674;2006;SE;JAPOATÃ;2803401
280340;31674;1998;SE;JAPOATA;2803401
280350;31690;2002;SE;LAGARTO;2803500
280350;31690;1998;SE;LAGARTO;2803500
280350;31690;2006;SE;LAGARTO;2803500
280350;31690;2010;SE;LAGARTO;2803500
280360;31712;2010;SE;LARANJEIRAS;2803609
280360;31712;1998;SE;LARANJEIRAS;2803609
280360;31712;2002;SE;LARANJEIRAS;2803609
280360;31712;2006;SE;LARANJEIRAS;2803609
280370;31739;2002;SE;MACAMBIRA;2803708
280370;31739;1998;SE;MACAMBIRA;2803708
280370;31739;2010;SE;MACAMBIRA;2803708
280370;31739;2006;SE;MACAMBIRA;2803708
280380;31755;2010;SE;MALHADA DOS BOIS;2803807
280380;31755;1998;SE;MALHADA DOS BOIS;2803807
280380;31755;2006;SE;MALHADA DOS BOIS;2803807
280380;31755;2002;SE;MALHADA DOS BOIS;2803807
280390;31771;2010;SE;MALHADOR;2803906
280390;31771;1998;SE;MALHADOR;2803906
280390;31771;2002;SE;MALHADOR;2803906
280390;31771;2006;SE;MALHADOR;2803906
280400;31798;2002;SE;MARUIM;2804003
280400;31798;2010;SE;MARUIM;2804003
280400;31798;1998;SE;MARUIM;2804003
280400;31798;2006;SE;MARUIM;2804003
280410;31810;2002;SE;MOITA BONITA;2804102
280410;31810;2006;SE;MOITA BONITA;2804102
280410;31810;2010;SE;MOITA BONITA;2804102
280410;31810;1998;SE;MOITA BONITA;2804102
280420;31836;2006;SE;MONTE ALEGRE DE SERGIPE;2804201
280420;31836;1998;SE;MONTE ALEGRE DE SERGIPE;2804201
280420;31836;2002;SE;MONTE ALEGRE DE SERGIPE;2804201
280420;31836;2010;SE;MONTE ALEGRE DE SERGIPE;2804201
280430;31852;2002;SE;MURIBECA;2804300
280430;31852;2006;SE;MURIBECA;2804300
280430;31852;1998;SE;MURIBECA;2804300
280430;31852;2010;SE;MURIBECA;2804300
280440;31879;1998;SE;NEOPOLIS;2804409
280440;31879;2002;SE;NEOPOLIS;2804409
280440;31879;2010;SE;NEÓPOLIS;2804409
280440;31879;2006;SE;NEÓPOLIS;2804409
280445;31356;1998;SE;NOSSA SENHORA APARECIDA;2804458
280445;31356;2006;SE;NOSSA SENHORA APARECIDA;2804458
280445;31356;2002;SE;NOSSA SENHORA APARECIDA;2804458
280445;31356;2010;SE;NOSSA SENHORA APARECIDA;2804458
280450;31895;2002;SE;NOSSA SENHORA DA GLORIA;2804508
280450;31895;2006;SE;NOSSA SENHORA DA GLÓRIA;2804508
280450;31895;2010;SE;NOSSA SENHORA DA GLÓRIA;2804508
280450;31895;1998;SE;NOSSA SENHORA DA GLORIA;2804508
280460;31917;1998;SE;NOSSA SENHORA DAS DORES;2804607
280460;31917;2010;SE;NOSSA SENHORA DAS DORES;2804607
280460;31917;2006;SE;NOSSA SENHORA DAS DORES;2804607
280460;31917;2002;SE;NOSSA SENHORA DAS DORES;2804607
280470;31933;2002;SE;NOSSA SENHORA DE LOURDES;2804706
280470;31933;2010;SE;NOSSA SENHORA DE LOURDES;2804706
280470;31933;2006;SE;NOSSA SENHORA DE LOURDES;2804706
280470;31933;1998;SE;NOSSA SENHORA DE LOURDES;2804706
280480;31950;1998;SE;NOSSA SENHORA DO SOCORRO;2804805
280480;31950;2006;SE;NOSSA SENHORA DO SOCORRO;2804805
280480;31950;2010;SE;NOSSA SENHORA DO SOCORRO;2804805
280480;31950;2002;SE;NOSSA SENHORA DO SOCORRO;2804805
280490;31976;2006;SE;PACATUBA;2804904
280490;31976;1998;SE;PACATUBA;2804904
280490;31976;2002;SE;PACATUBA;2804904
280490;31976;2010;SE;PACATUBA;2804904
280500;31992;2002;SE;PEDRA MOLE;2805000
280500;31992;2010;SE;PEDRA MOLE;2805000
280500;31992;1998;SE;PEDRA MOLE;2805000
280500;31992;2006;SE;PEDRA MOLE;2805000
280510;32018;2002;SE;PEDRINHAS;2805109
280510;32018;2006;SE;PEDRINHAS;2805109
280510;32018;1998;SE;PEDRINHAS;2805109
280510;32018;2010;SE;PEDRINHAS;2805109
280520;32034;2006;SE;PINHÃO;2805208
280520;32034;2010;SE;PINHÃO;2805208
280520;32034;2002;SE;PINHAO;2805208
280520;32034;1998;SE;PINHAO;2805208
280530;32050;2002;SE;PIRAMBU;2805307
280530;32050;1998;SE;PIRAMBU;2805307
280530;32050;2010;SE;PIRAMBU;2805307
280530;32050;2006;SE;PIRAMBU;2805307
280540;32077;2002;SE;POCO REDONDO;2805406
280540;32077;2010;SE;POÇO REDONDO;2805406
280540;32077;2006;SE;POÇO REDONDO;2805406
280540;32077;1998;SE;POCO REDONDO;2805406
280550;32093;2002;SE;POCO VERDE;2805505
280550;32093;1998;SE;POCO VERDE;2805505
280550;32093;2010;SE;POÇO VERDE;2805505
280550;32093;2006;SE;POÇO VERDE;2805505
280560;32115;2006;SE;PORTO DA FOLHA;2805604
280560;32115;2010;SE;PORTO DA FOLHA;2805604
280560;32115;2002;SE;PORTO DA FOLHA;2805604
280560;32115;1998;SE;PORTO DA FOLHA;2805604
280570;32131;2010;SE;PROPRIÁ;2805703
280570;32131;2006;SE;PROPRIÁ;2805703
280570;32131;2002;SE;PROPRIA;2805703
280570;32131;1998;SE;PROPRIA;2805703
280580;32158;2006;SE;RIACHÃO DO DANTAS;2805802
280580;32158;1998;SE;RIACHAO DO DANTAS;2805802
280580;32158;2002;SE;RIACHAO DO DANTAS;2805802
280580;32158;2010;SE;RIACHÃO DO DANTAS;2805802
280590;32174;2010;SE;RIACHUELO;2805901
280590;32174;1998;SE;RIACHUELO;2805901
280590;32174;2006;SE;RIACHUELO;2805901
280590;32174;2002;SE;RIACHUELO;2805901
280600;32190;2010;SE;RIBEIRÓPOLIS;2806008
280600;32190;1998;SE;RIBEIROPOLIS;2806008
280600;32190;2002;SE;RIBEIROPOLIS;2806008
280600;32190;2006;SE;RIBEIRÓPOLIS;2806008
280610;32212;1998;SE;ROSARIO DO CATETE;2806107
280610;32212;2002;SE;ROSARIO DO CATETE;2806107
280610;32212;2010;SE;ROSÁRIO DO CATETE;2806107
280610;32212;2006;SE;ROSÁRIO DO CATETE;2806107
280620;32239;2010;SE;SALGADO;2806206
280620;32239;2006;SE;SALGADO;2806206
280620;32239;1998;SE;SALGADO;2806206
280620;32239;2002;SE;SALGADO;2806206
280630;32255;2010;SE;SANTA LUZIA DO ITANHY;2806305
280630;32255;1998;SE;SANTA LUZIA DO ITANHY;2806305
280630;32255;2006;SE;SANTA LUZIA DO ITANHY;2806305
280630;32255;2002;SE;SANTA LUZIA DO ITANHY;2806305
280640;31003;2006;SE;SANTANA DO SÃO FRANCISCO;2806404
280640;31003;1998;SE;SANTANA DO SAO FRANCISCO;2806404
280640;31003;2002;SE;SANTANA DO SAO FRANCISCO;2806404
280640;31003;2010;SE;SANTANA DO SÃO FRANCISCO;2806404
280650;32298;2006;SE;SANTA ROSA DE LIMA;2806503
280650;32298;2002;SE;SANTA ROSA DE LIMA;2806503
280650;32298;1998;SE;SANTA ROSA DE LIMA;2806503
280650;32298;2010;SE;SANTA ROSA DE LIMA;2806503
280660;32310;2002;SE;SANTO AMARO DAS BROTAS;2806602
280660;32310;2010;SE;SANTO AMARO DAS BROTAS;2806602
280660;32310;2006;SE;SANTO AMARO DAS BROTAS;2806602
280660;32310;1998;SE;SANTO AMARO DAS BROTAS;2806602
280670;32336;2010;SE;SÃO CRISTÓVÃO;2806701
280670;32336;2002;SE;SAO CRISTOVAO;2806701
280670;32336;2006;SE;SÃO CRISTÓVÃO;2806701
280670;32336;1998;SE;SAO CRISTOVAO;2806701
280680;32352;2006;SE;SÃO DOMINGOS;2806800
280680;32352;2002;SE;SAO DOMINGOS;2806800
280680;32352;1998;SE;SAO DOMINGOS;2806800
280680;32352;2010;SE;SÃO DOMINGOS;2806800
280690;32379;1998;SE;SAO FRANCISCO;2806909
280690;32379;2010;SE;SÃO FRANCISCO;2806909
280690;32379;2002;SE;SAO FRANCISCO;2806909
280690;32379;2006;SE;SÃO FRANCISCO;2806909
280700;32395;2002;SE;SAO MIGUEL DO ALEIXO;2807006
280700;32395;1998;SE;SAO MIGUEL DO ALEIXO;2807006
280700;32395;2006;SE;SÃO MIGUEL DO ALEIXO;2807006
280700;32395;2010;SE;SÃO MIGUEL DO ALEIXO;2807006
280710;32417;2010;SE;SIMÃO DIAS;2807105
280710;32417;2006;SE;SIMÃO DIAS;2807105
280710;32417;2002;SE;SIMAO DIAS;2807105
280710;32417;1998;SE;SIMAO DIAS;2807105
280720;32433;1998;SE;SIRIRI;2807204
280720;32433;2010;SE;SIRIRI;2807204
280720;32433;2002;SE;SIRIRI;2807204
280720;32433;2006;SE;SIRIRI;2807204
280730;32450;2006;SE;TELHA;2807303
280730;32450;1998;SE;TELHA;2807303
280730;32450;2002;SE;TELHA;2807303
280730;32450;2010;SE;TELHA;2807303
280740;32476;2010;SE;TOBIAS BARRETO;2807402
280740;32476;1998;SE;TOBIAS BARRETO;2807402
280740;32476;2002;SE;TOBIAS BARRETO;2807402
280740;32476;2006;SE;TOBIAS BARRETO;2807402
280750;32492;2002;SE;TOMAR DO GERU;2807501
280750;32492;2010;SE;TOMAR DO GERU;2807501
280750;32492;1998;SE;TOMAR DO GERU;2807501
280750;32492;2006;SE;TOMAR DO GERU;2807501
280760;32514;2010;SE;UMBAÚBA;2807600
280760;32514;2006;SE;UMBAÚBA;2807600
280760;32514;1998;SE;UMBAUBA;2807600
280760;32514;2002;SE;UMBAUBA;2807600
290010;33014;2006;BA;ABAÍRA;2900108
290010;33014;2002;BA;ABAIRA;2900108
290010;33014;1998;BA;ABAIRA;2900108
290010;33014;2010;BA;ABAÍRA;2900108
290020;33030;2010;BA;ABARÉ;2900207
290020;33030;1998;BA;ABARE;2900207
290020;33030;2002;BA;ABARE;2900207
290020;33030;2006;BA;ABARÉ;2900207
290030;33057;2010;BA;ACAJUTIBA;2900306
290030;33057;1998;BA;ACAJUTIBA;2900306
290030;33057;2002;BA;ACAJUTIBA;2900306
290030;33057;2006;BA;ACAJUTIBA;2900306
290035;33065;2010;BA;ADUSTINA;2900355
290035;33065;2006;BA;ADUSTINA;2900355
290035;33065;2002;BA;ADUSTINA;2900355
290035;33065;1998;BA;ADUSTINA;2900355
290040;33073;1998;BA;AGUA FRIA;2900405
290040;33073;2010;BA;ÁGUA FRIA;2900405
290040;33073;2006;BA;ÁGUA FRIA;2900405
290040;33073;2002;BA;AGUA FRIA;2900405
290050;33090;1998;BA;AGUA QUENTE;2900504
290050;33090;2010;BA;ÉRICO CARDOSO;2900504
290050;33090;2002;BA;ERICO CARDOSO;2900504
290050;33090;2006;BA;ÉRICO CARDOSO;2900504
290060;33111;2010;BA;AIQUARA;2900603
290060;33111;2002;BA;AIQUARA;2900603
290060;33111;2006;BA;AIQUARA;2900603
290060;33111;1998;BA;AIQUARA;2900603
290070;33138;1998;BA;ALAGOINHAS;2900702
290070;33138;2010;BA;ALAGOINHAS;2900702
290070;33138;2006;BA;ALAGOINHAS;2900702
290070;33138;2002;BA;ALAGOINHAS;2900702
290080;33154;2002;BA;ALCOBACA;2900801
290080;33154;2010;BA;ALCOBAÇA;2900801
290080;33154;1998;BA;ALCOBACA;2900801
290080;33154;2006;BA;ALCOBAÇA;2900801
290090;33170;2006;BA;ALMADINA;2900900
290090;33170;2002;BA;ALMADINA;2900900
290090;33170;1998;BA;ALMADINA;2900900
290090;33170;2010;BA;ALMADINA;2900900
290100;33197;2002;BA;AMARGOSA;2901007
290100;33197;2006;BA;AMARGOSA;2901007
290100;33197;2010;BA;AMARGOSA;2901007
290100;33197;1998;BA;AMARGOSA;2901007
290110;33219;2006;BA;AMÉLIA RODRIGUES;2901106
290110;33219;2002;BA;AMELIA RODRIGUES;2901106
290110;33219;1998;BA;AMELIA RODRIGUES;2901106
290110;33219;2010;BA;AMÉLIA RODRIGUES;2901106
290115;30716;2002;BA;AMERICA DOURADA;2901155
290115;30716;1998;BA;AMERICA DOURADA;2901155
290115;30716;2010;BA;AMÉRICA DOURADA;2901155
290115;30716;2006;BA;AMÉRICA DOURADA;2901155
290120;33235;2010;BA;ANAGÉ;2901205
290120;33235;2006;BA;ANAGÉ;2901205
290120;33235;1998;BA;ANAGE;2901205
290120;33235;2002;BA;ANAGE;2901205
290130;33251;2010;BA;ANDARAÍ;2901304
290130;33251;1998;BA;ANDARAI;2901304
290130;33251;2006;BA;ANDARAÍ;2901304
290130;33251;2002;BA;ANDARAI;2901304
290135;33260;2010;BA;ANDORINHA;2901353
290135;33260;1998;BA;ANDORINHA;2901353
290135;33260;2002;BA;ANDORINHA;2901353
290135;33260;2006;BA;ANDORINHA;2901353
290140;33278;1998;BA;ANGICAL;2901403
290140;33278;2006;BA;ANGICAL;2901403
290140;33278;2010;BA;ANGICAL;2901403
290140;33278;2002;BA;ANGICAL;2901403
290150;33294;1998;BA;ANGUERA;2901502
290150;33294;2010;BA;ANGUERA;2901502
290150;33294;2002;BA;ANGUERA;2901502
